event_name,event_time,uid
add_to_cart,2019-02-17 08:45:36,25750355
add_to_cart,2019-01-02 19:06:11,94802498
add_to_cart,2019-08-30 07:17:54,63410570
add_to_cart,2019-08-30 07:21:27,63410570
add_to_cart,2019-02-23 12:38:56,82021023
add_to_cart,2019-03-22 23:21:15,79859080
add_to_cart,2019-06-06 17:38:07,10044025
add_to_cart,2019-06-06 17:38:49,10044025
add_to_cart,2019-01-22 12:56:43,15880789
add_to_cart,2019-04-20 09:57:58,86380218
add_to_cart,2019-08-08 11:29:02,59396437
add_to_cart,2019-07-09 09:24:53,30428034
add_to_cart,2019-07-09 09:29:08,30428034
add_to_cart,2019-06-05 22:40:23,88890098
add_to_cart,2019-06-05 22:44:14,88890098
add_to_cart,2019-01-08 17:40:27,99418519
add_to_cart,2019-03-18 05:44:57,43962808
add_to_cart,2019-03-18 05:47:08,43962808
add_to_cart,2019-04-03 19:51:56,4078739
add_to_cart,2019-02-14 04:36:29,74131297
add_to_cart,2019-02-14 04:39:42,74131297
add_to_cart,2019-02-14 04:39:29,74131297
add_to_cart,2019-04-05 10:42:50,85209671
add_to_cart,2019-05-12 00:01:25,26210483
add_to_cart,2019-06-15 12:43:47,71367088
add_to_cart,2019-06-15 12:46:30,71367088
add_to_cart,2019-02-20 17:25:37,60754066
add_to_cart,2019-05-02 05:24:13,36319206
add_to_cart,2019-05-02 05:25:17,36319206
add_to_cart,2019-05-21 16:47:19,31370516
add_to_cart,2019-05-21 16:47:16,31370516
add_to_cart,2019-07-15 13:37:11,75742522
add_to_cart,2019-02-10 16:50:58,20242428
add_to_cart,2019-02-05 05:17:33,34244906
add_to_cart,2019-02-05 05:17:37,34244906
add_to_cart,2019-07-13 12:18:04,87291834
add_to_cart,2019-07-13 12:20:04,87291834
add_to_cart,2019-04-28 07:50:53,68896737
add_to_cart,2019-06-19 02:31:52,33697956
add_to_cart,2019-06-19 02:35:43,33697956
add_to_cart,2019-01-25 04:23:30,74567348
add_to_cart,2019-05-15 06:14:22,75711689
add_to_cart,2019-05-15 06:14:05,75711689
add_to_cart,2019-05-15 06:16:28,75711689
add_to_cart,2019-02-07 15:58:11,62625456
add_to_cart,2019-01-08 18:17:33,78001114
add_to_cart,2019-01-05 23:12:23,56138498
add_to_cart,2019-01-05 23:16:36,56138498
add_to_cart,2019-07-20 08:12:34,1816716
add_to_cart,2019-07-20 08:13:34,1816716
add_to_cart,2019-07-20 08:15:04,1816716
add_to_cart,2019-07-20 08:17:19,1816716
add_to_cart,2019-07-20 08:19:53,1816716
add_to_cart,2019-07-20 08:22:40,1816716
add_to_cart,2019-07-20 08:24:26,1816716
add_to_cart,2019-07-29 01:30:20,73173465
add_to_cart,2019-06-13 00:56:19,1148527
add_to_cart,2019-01-27 13:34:24,24516297
add_to_cart,2019-01-27 13:34:16,24516297
add_to_cart,2019-01-27 13:38:24,24516297
add_to_cart,2019-01-27 13:40:53,24516297
add_to_cart,2019-05-26 18:43:17,19867656
add_to_cart,2019-05-26 18:45:07,19867656
add_to_cart,2019-05-02 20:03:25,94809831
add_to_cart,2019-05-02 20:02:48,94809831
add_to_cart,2019-05-02 20:02:27,94809831
add_to_cart,2019-08-02 04:19:39,89063781
add_to_cart,2019-03-20 21:08:49,82411312
add_to_cart,2019-03-20 21:10:31,82411312
add_to_cart,2019-06-22 14:33:12,78215269
add_to_cart,2019-06-22 14:35:41,78215269
add_to_cart,2019-04-21 19:37:56,60472625
add_to_cart,2019-05-25 05:21:27,71031101
add_to_cart,2019-05-10 05:06:52,80073376
add_to_cart,2019-05-27 23:11:21,98277414
add_to_cart,2019-06-17 06:39:49,65618257
add_to_cart,2019-09-01 15:21:33,27313503
add_to_cart,2019-04-04 10:36:38,40924816
add_to_cart,2019-01-16 06:08:30,34462812
add_to_cart,2019-09-01 12:46:46,3633786
add_to_cart,2019-08-28 21:57:56,11366584
add_to_cart,2019-08-21 19:07:47,87944983
add_to_cart,2019-08-21 19:07:21,87944983
add_to_cart,2019-03-08 07:46:37,6273439
add_to_cart,2019-01-24 07:00:42,96667927
add_to_cart,2019-07-05 18:35:16,20739010
add_to_cart,2019-07-05 18:37:26,20739010
add_to_cart,2019-04-19 22:08:13,96191484
add_to_cart,2019-07-31 04:26:00,35341185
add_to_cart,2019-01-02 10:25:14,89540374
add_to_cart,2019-01-02 10:27:48,89540374
add_to_cart,2019-01-02 10:27:02,89540374
add_to_cart,2019-07-29 19:28:05,61516922
add_to_cart,2019-07-10 10:47:37,12560097
add_to_cart,2019-09-04 04:50:15,72842966
add_to_cart,2019-06-11 00:48:38,28951513
add_to_cart,2019-06-28 17:33:10,77682628
add_to_cart,2019-06-28 17:36:16,77682628
add_to_cart,2019-06-28 17:39:07,77682628
add_to_cart,2019-06-28 17:38:13,77682628
add_to_cart,2019-06-28 17:39:22,77682628
add_to_cart,2019-03-17 05:27:33,99776268
add_to_cart,2019-07-25 13:10:01,85351677
add_to_cart,2019-07-25 13:10:58,85351677
add_to_cart,2019-02-09 19:04:48,37569945
add_to_cart,2019-07-09 01:13:05,9185357
add_to_cart,2019-07-09 01:13:32,9185357
add_to_cart,2019-07-09 01:15:36,9185357
add_to_cart,2019-07-09 01:15:49,9185357
add_to_cart,2019-02-10 12:27:04,51608767
add_to_cart,2019-02-10 12:29:54,51608767
add_to_cart,2019-02-10 12:29:37,51608767
add_to_cart,2019-08-31 10:05:25,24526593
add_to_cart,2019-08-31 10:08:27,24526593
add_to_cart,2019-08-31 10:11:04,24526593
add_to_cart,2019-02-09 17:32:17,67333394
add_to_cart,2019-02-09 17:32:20,67333394
add_to_cart,2019-02-09 17:33:03,67333394
add_to_cart,2019-02-09 17:36:57,67333394
add_to_cart,2019-02-09 17:39:56,67333394
add_to_cart,2019-03-06 17:32:56,16022966
add_to_cart,2019-07-26 00:19:01,33692975
add_to_cart,2019-04-08 23:02:42,1853872
add_to_cart,2019-04-08 23:05:07,1853872
add_to_cart,2019-02-24 21:27:58,85819689
add_to_cart,2019-05-23 05:24:10,21356728
add_to_cart,2019-03-21 05:30:42,86908832
add_to_cart,2019-03-12 10:12:26,98010097
add_to_cart,2019-02-08 19:32:43,96290668
add_to_cart,2019-04-04 06:43:08,97673323
add_to_cart,2019-04-04 06:46:55,97673323
add_to_cart,2019-04-04 06:45:55,97673323
add_to_cart,2019-08-07 18:05:54,90092756
add_to_cart,2019-07-10 23:04:44,34634790
add_to_cart,2019-02-23 07:32:19,25071580
add_to_cart,2019-06-16 12:38:30,67612178
add_to_cart,2019-08-02 12:59:13,7959592
add_to_cart,2019-05-21 16:32:40,94944303
add_to_cart,2019-07-24 13:37:45,52056826
add_to_cart,2019-01-27 14:31:41,85542600
add_to_cart,2019-05-16 14:44:57,4180364
add_to_cart,2019-06-27 19:51:14,72888902
add_to_cart,2019-06-22 19:28:03,37396572
add_to_cart,2019-07-26 07:12:41,33734873
add_to_cart,2019-07-26 07:15:05,33734873
add_to_cart,2019-06-26 11:21:50,65177402
add_to_cart,2019-07-23 11:39:54,60567543
add_to_cart,2019-07-23 11:39:02,60567543
add_to_cart,2019-01-20 03:16:40,69802256
add_to_cart,2019-08-01 02:59:20,85712737
add_to_cart,2019-03-29 20:49:56,19384115
add_to_cart,2019-03-29 20:51:25,19384115
add_to_cart,2019-04-01 08:35:30,22734464
add_to_cart,2019-01-26 14:03:46,32726411
add_to_cart,2019-07-18 13:41:48,9088481
add_to_cart,2019-07-18 13:41:51,9088481
add_to_cart,2019-07-18 13:40:54,9088481
add_to_cart,2019-07-18 13:45:11,9088481
add_to_cart,2019-03-03 01:40:17,97312628
add_to_cart,2019-03-03 01:41:45,97312628
add_to_cart,2019-06-26 14:20:46,75777388
add_to_cart,2019-08-29 01:44:27,10271223
add_to_cart,2019-01-09 22:59:34,15260611
add_to_cart,2019-01-09 23:00:03,15260611
add_to_cart,2019-07-06 17:43:33,95775371
add_to_cart,2019-01-17 09:54:35,8264824
add_to_cart,2019-05-03 17:00:07,98829194
add_to_cart,2019-05-03 17:02:07,98829194
add_to_cart,2019-05-03 17:05:25,98829194
add_to_cart,2019-08-13 00:16:34,43506590
add_to_cart,2019-05-06 07:37:18,37007478
add_to_cart,2019-03-02 12:12:14,60027849
add_to_cart,2019-04-01 02:41:32,32808636
add_to_cart,2019-04-01 02:41:44,32808636
add_to_cart,2019-08-26 17:08:59,58492765
add_to_cart,2019-07-30 03:38:38,97222
add_to_cart,2019-03-13 20:13:25,17178808
add_to_cart,2019-08-15 04:04:29,74208661
add_to_cart,2019-08-15 04:08:25,74208661
add_to_cart,2019-02-09 10:34:06,12216697
add_to_cart,2019-02-09 10:35:27,12216697
add_to_cart,2019-04-01 15:44:01,23589100
add_to_cart,2019-02-15 22:48:19,72147849
add_to_cart,2019-02-15 22:49:39,72147849
add_to_cart,2019-02-15 22:50:52,72147849
add_to_cart,2019-02-15 22:50:42,72147849
add_to_cart,2019-03-15 01:41:09,40887784
add_to_cart,2019-07-18 12:46:04,15369123
add_to_cart,2019-05-20 21:30:50,78409026
add_to_cart,2019-06-07 09:04:34,85365940
add_to_cart,2019-06-07 09:04:55,85365940
add_to_cart,2019-01-02 21:38:41,68052102
add_to_cart,2019-01-02 21:40:26,68052102
add_to_cart,2019-02-17 06:29:36,17625524
add_to_cart,2019-05-06 23:14:53,32732689
add_to_cart,2019-05-06 23:17:52,32732689
add_to_cart,2019-08-07 20:15:45,66130925
add_to_cart,2019-09-02 09:59:24,79811309
add_to_cart,2019-08-15 10:44:49,53328953
add_to_cart,2019-05-09 21:23:00,29353415
add_to_cart,2019-06-30 05:49:46,11016779
add_to_cart,2019-08-23 05:55:31,88806846
add_to_cart,2019-08-23 05:58:15,88806846
add_to_cart,2019-05-13 18:44:39,41450833
add_to_cart,2019-07-22 09:44:02,83315855
add_to_cart,2019-07-22 09:46:20,83315855
add_to_cart,2019-07-22 09:47:32,83315855
add_to_cart,2019-02-15 08:19:04,20127336
add_to_cart,2019-06-10 01:08:46,81112562
add_to_cart,2019-06-10 01:10:44,81112562
add_to_cart,2019-02-23 17:43:55,53266194
add_to_cart,2019-07-15 09:20:01,97513940
add_to_cart,2019-07-15 09:23:03,97513940
add_to_cart,2019-03-02 10:47:51,2307312
add_to_cart,2019-05-15 18:30:48,50972883
add_to_cart,2019-01-21 11:08:02,52480935
add_to_cart,2019-08-23 12:40:42,85463714
add_to_cart,2019-04-24 03:45:18,97469131
add_to_cart,2019-04-24 03:46:11,97469131
add_to_cart,2019-04-24 03:48:39,97469131
add_to_cart,2019-04-24 03:48:57,97469131
add_to_cart,2019-04-24 03:50:45,97469131
add_to_cart,2019-04-24 03:50:48,97469131
add_to_cart,2019-04-24 03:53:52,97469131
add_to_cart,2019-01-26 20:03:43,24057868
add_to_cart,2019-03-31 02:30:48,84136183
add_to_cart,2019-07-23 09:37:20,27547977
add_to_cart,2019-03-20 23:58:58,57036687
add_to_cart,2019-03-20 23:59:17,57036687
add_to_cart,2019-02-24 08:01:44,24773621
add_to_cart,2019-08-08 09:04:14,42758976
add_to_cart,2019-08-08 09:06:07,42758976
add_to_cart,2019-08-08 09:05:27,42758976
add_to_cart,2019-01-13 09:02:41,6742416
add_to_cart,2019-01-13 09:04:31,6742416
add_to_cart,2019-01-13 09:06:22,6742416
add_to_cart,2019-01-13 09:06:26,6742416
add_to_cart,2019-04-23 02:02:39,30888357
add_to_cart,2019-08-19 00:01:56,69299414
add_to_cart,2019-08-19 00:03:25,69299414
add_to_cart,2019-04-12 09:12:31,85180567
add_to_cart,2019-09-06 17:59:33,5773596
add_to_cart,2019-05-30 09:16:43,22292513
add_to_cart,2019-08-24 11:15:42,35580416
add_to_cart,2019-08-24 11:15:37,35580416
add_to_cart,2019-08-24 11:16:42,35580416
add_to_cart,2019-03-11 20:20:50,54618329
add_to_cart,2019-08-11 14:15:45,67575060
add_to_cart,2019-02-26 17:36:44,41537633
add_to_cart,2019-02-20 12:18:36,27661529
add_to_cart,2019-07-25 17:53:02,17603874
add_to_cart,2019-07-25 17:57:46,17603874
add_to_cart,2019-03-09 06:49:27,88625324
add_to_cart,2019-03-09 06:53:15,88625324
add_to_cart,2019-04-29 19:29:39,18732399
add_to_cart,2019-08-04 14:02:50,86181136
add_to_cart,2019-08-27 17:47:32,43120
add_to_cart,2019-01-18 06:13:08,1217322
add_to_cart,2019-05-16 02:29:49,33032672
add_to_cart,2019-07-07 04:24:41,12110971
add_to_cart,2019-07-07 04:28:28,12110971
add_to_cart,2019-05-22 01:16:22,39562531
add_to_cart,2019-02-16 02:30:48,77967251
add_to_cart,2019-02-16 02:32:00,77967251
add_to_cart,2019-02-16 02:31:30,77967251
add_to_cart,2019-05-30 18:58:04,13159146
add_to_cart,2019-05-30 18:59:34,13159146
add_to_cart,2019-07-24 19:52:44,82660734
add_to_cart,2019-07-29 04:33:11,94266825
add_to_cart,2019-05-07 03:41:11,34658178
add_to_cart,2019-07-01 19:54:45,17370288
add_to_cart,2019-07-04 04:21:59,82286491
add_to_cart,2019-07-04 04:21:29,82286491
add_to_cart,2019-07-04 04:21:07,82286491
add_to_cart,2019-07-22 09:28:46,60879110
add_to_cart,2019-07-22 09:30:45,60879110
add_to_cart,2019-07-22 09:32:35,60879110
add_to_cart,2019-02-25 05:45:34,42243892
add_to_cart,2019-03-26 14:34:31,62164399
add_to_cart,2019-03-26 14:33:40,62164399
add_to_cart,2019-03-26 14:37:06,62164399
add_to_cart,2019-06-09 08:45:54,72919156
add_to_cart,2019-05-29 11:49:46,45537967
add_to_cart,2019-09-02 09:15:45,33559377
add_to_cart,2019-09-02 09:17:22,33559377
add_to_cart,2019-09-02 09:17:30,33559377
add_to_cart,2019-06-07 20:04:15,78962774
add_to_cart,2019-01-11 20:28:15,76522222
add_to_cart,2019-01-11 20:28:51,76522222
add_to_cart,2019-05-20 21:50:26,12595082
add_to_cart,2019-05-20 21:54:07,12595082
add_to_cart,2019-07-07 14:49:21,74458141
add_to_cart,2019-04-15 11:13:25,83965340
add_to_cart,2019-04-15 11:16:41,83965340
add_to_cart,2019-04-15 11:19:51,83965340
add_to_cart,2019-04-15 11:23:28,83965340
add_to_cart,2019-06-04 17:09:32,75270780
add_to_cart,2019-06-04 17:11:01,75270780
add_to_cart,2019-04-21 13:10:48,33024738
add_to_cart,2019-04-21 13:14:44,33024738
add_to_cart,2019-02-10 02:50:49,35852971
add_to_cart,2019-05-15 05:09:38,46989383
add_to_cart,2019-06-06 12:35:41,92623859
add_to_cart,2019-05-25 08:40:48,70887822
add_to_cart,2019-04-05 03:59:55,3667798
add_to_cart,2019-05-03 07:19:13,77996503
add_to_cart,2019-05-03 07:19:05,77996503
add_to_cart,2019-06-09 04:18:41,12985500
add_to_cart,2019-06-09 04:22:40,12985500
add_to_cart,2019-06-09 04:22:12,12985500
add_to_cart,2019-07-19 19:54:30,43052462
add_to_cart,2019-07-18 18:28:22,27910382
add_to_cart,2019-07-18 18:31:32,27910382
add_to_cart,2019-07-18 18:34:51,27910382
add_to_cart,2019-02-04 18:50:31,58586129
add_to_cart,2019-05-23 15:29:43,83160233
add_to_cart,2019-06-28 21:41:02,79193139
add_to_cart,2019-07-01 06:59:22,12981014
add_to_cart,2019-07-01 07:02:02,12981014
add_to_cart,2019-07-10 10:18:54,12659685
add_to_cart,2019-06-21 05:48:04,91448545
add_to_cart,2019-06-08 20:44:05,86258531
add_to_cart,2019-04-17 15:03:25,89772805
add_to_cart,2019-04-17 15:04:45,89772805
add_to_cart,2019-02-26 06:24:20,14680083
add_to_cart,2019-08-06 12:20:42,96439463
add_to_cart,2019-07-19 00:46:51,21904042
add_to_cart,2019-04-27 07:46:15,48000550
add_to_cart,2019-06-25 10:10:18,57827162
add_to_cart,2019-03-29 00:46:20,98024780
add_to_cart,2019-04-25 15:31:38,98656486
add_to_cart,2019-08-10 19:01:49,23466333
add_to_cart,2019-04-28 04:39:59,16660595
add_to_cart,2019-04-28 04:40:14,16660595
add_to_cart,2019-04-28 04:39:36,16660595
add_to_cart,2019-04-28 04:43:15,16660595
add_to_cart,2019-07-16 02:28:21,74799466
add_to_cart,2019-07-16 02:29:17,74799466
add_to_cart,2019-08-07 05:14:52,284967
add_to_cart,2019-08-07 05:15:24,284967
add_to_cart,2019-04-06 09:52:14,74289196
add_to_cart,2019-04-06 09:53:55,74289196
add_to_cart,2019-06-09 12:46:00,10503461
add_to_cart,2019-01-14 04:08:48,92673182
add_to_cart,2019-01-22 08:53:14,36541645
add_to_cart,2019-01-22 08:52:21,36541645
add_to_cart,2019-05-22 11:41:44,60938824
add_to_cart,2019-06-26 17:56:25,27103968
add_to_cart,2019-04-03 15:53:35,20129408
add_to_cart,2019-07-20 15:48:01,17701969
add_to_cart,2019-05-27 18:55:54,58402917
add_to_cart,2019-05-27 18:56:37,58402917
add_to_cart,2019-05-27 18:58:22,58402917
add_to_cart,2019-05-27 19:02:11,58402917
add_to_cart,2019-05-27 19:05:53,58402917
add_to_cart,2019-07-12 11:25:43,1232073
add_to_cart,2019-02-21 14:06:38,21632327
add_to_cart,2019-05-21 08:40:12,47816343
add_to_cart,2019-01-19 07:40:13,72234426
add_to_cart,2019-01-19 07:43:24,72234426
add_to_cart,2019-08-26 09:49:41,93301909
add_to_cart,2019-05-06 12:51:12,40627076
add_to_cart,2019-08-20 08:58:52,29257782
add_to_cart,2019-08-20 09:00:44,29257782
add_to_cart,2019-04-18 10:49:24,41282694
add_to_cart,2019-05-29 01:51:47,8445414
add_to_cart,2019-05-21 04:15:04,21912542
add_to_cart,2019-05-21 04:14:28,21912542
add_to_cart,2019-03-30 18:08:53,86608350
add_to_cart,2019-03-17 03:16:40,45809712
add_to_cart,2019-09-05 17:04:16,52545412
add_to_cart,2019-09-05 17:05:45,52545412
add_to_cart,2019-09-05 17:07:42,52545412
add_to_cart,2019-05-17 06:11:49,44570699
add_to_cart,2019-08-02 15:18:08,73649656
add_to_cart,2019-02-10 02:17:28,85092976
add_to_cart,2019-07-27 03:59:04,86915243
add_to_cart,2019-03-09 15:58:46,64598666
add_to_cart,2019-07-28 11:22:26,2553788
add_to_cart,2019-01-10 18:31:00,53302328
add_to_cart,2019-04-19 20:49:45,209281
add_to_cart,2019-02-04 16:20:09,22584809
add_to_cart,2019-02-04 16:21:39,22584809
add_to_cart,2019-05-26 15:25:23,31090346
add_to_cart,2019-05-26 15:27:55,31090346
add_to_cart,2019-05-26 15:27:52,31090346
add_to_cart,2019-01-25 22:10:23,2264851
add_to_cart,2019-01-25 22:13:35,2264851
add_to_cart,2019-01-25 22:14:09,2264851
add_to_cart,2019-06-30 16:46:35,85608351
add_to_cart,2019-05-30 18:05:31,87204278
add_to_cart,2019-05-30 18:04:33,87204278
add_to_cart,2019-01-14 07:27:40,84181060
add_to_cart,2019-07-12 15:45:26,69238970
add_to_cart,2019-04-24 04:21:48,59844464
add_to_cart,2019-04-17 06:02:53,59473374
add_to_cart,2019-05-10 03:35:18,9669802
add_to_cart,2019-05-25 18:23:17,79999816
add_to_cart,2019-05-07 13:01:00,59161813
add_to_cart,2019-04-24 15:51:03,79968393
add_to_cart,2019-04-24 15:50:57,79968393
add_to_cart,2019-04-24 15:53:42,79968393
add_to_cart,2019-01-19 20:28:59,73430919
add_to_cart,2019-01-19 20:30:40,73430919
add_to_cart,2019-07-28 16:44:54,57488639
add_to_cart,2019-05-10 19:44:26,64528557
add_to_cart,2019-03-08 11:21:10,51395001
add_to_cart,2019-03-27 09:13:29,48536097
add_to_cart,2019-01-21 02:15:41,58578988
add_to_cart,2019-01-21 02:19:28,58578988
add_to_cart,2019-04-29 18:46:17,91017109
add_to_cart,2019-05-29 12:10:05,84722324
add_to_cart,2019-08-30 16:18:51,14468117
add_to_cart,2019-03-30 03:13:33,20461393
add_to_cart,2019-04-14 06:55:39,54407862
add_to_cart,2019-01-07 12:08:05,45928499
add_to_cart,2019-04-14 10:20:53,86507899
add_to_cart,2019-04-28 12:40:28,67378166
add_to_cart,2019-05-17 10:14:57,5203642
add_to_cart,2019-01-03 11:04:42,15513519
add_to_cart,2019-01-03 11:06:31,15513519
add_to_cart,2019-01-03 11:09:40,15513519
add_to_cart,2019-02-05 20:20:27,72599433
add_to_cart,2019-05-13 18:31:53,90966743
add_to_cart,2019-01-31 12:28:58,52267857
add_to_cart,2019-06-17 00:39:51,72425244
add_to_cart,2019-03-22 07:11:02,7017469
add_to_cart,2019-04-18 19:32:46,23748743
add_to_cart,2019-04-22 14:55:36,23907027
add_to_cart,2019-04-22 14:58:24,23907027
add_to_cart,2019-02-27 18:08:58,29568918
add_to_cart,2019-06-26 14:46:04,78755277
add_to_cart,2019-06-26 14:49:43,78755277
add_to_cart,2019-05-10 10:24:25,13174132
add_to_cart,2019-05-10 10:25:27,13174132
add_to_cart,2019-05-10 10:25:53,13174132
add_to_cart,2019-05-10 10:25:20,13174132
add_to_cart,2019-08-15 13:44:57,91781475
add_to_cart,2019-03-06 17:33:54,74892846
add_to_cart,2019-01-29 17:13:56,38824913
add_to_cart,2019-01-29 17:14:10,38824913
add_to_cart,2019-09-01 22:23:50,16042209
add_to_cart,2019-09-01 22:25:26,16042209
add_to_cart,2019-06-15 14:29:13,30947962
add_to_cart,2019-05-13 14:07:27,86005081
add_to_cart,2019-05-01 17:54:36,39716255
add_to_cart,2019-05-01 17:58:21,39716255
add_to_cart,2019-05-01 18:02:13,39716255
add_to_cart,2019-06-04 12:07:00,96520413
add_to_cart,2019-01-05 02:52:34,82772345
add_to_cart,2019-05-13 08:23:29,37080136
add_to_cart,2019-06-10 08:59:52,14192630
add_to_cart,2019-03-04 07:23:09,90716720
add_to_cart,2019-04-02 19:54:45,39355539
add_to_cart,2019-01-23 04:39:27,5879885
add_to_cart,2019-03-16 10:52:12,84561282
add_to_cart,2019-06-02 06:21:41,85534483
add_to_cart,2019-06-02 06:23:46,85534483
add_to_cart,2019-06-02 06:26:36,85534483
add_to_cart,2019-06-05 09:02:07,33327396
add_to_cart,2019-09-06 12:07:09,5714162
add_to_cart,2019-05-05 05:48:22,2555102
add_to_cart,2019-05-23 16:31:53,93326537
add_to_cart,2019-05-23 16:31:34,93326537
add_to_cart,2019-05-23 16:34:54,93326537
add_to_cart,2019-08-16 21:04:19,40440361
add_to_cart,2019-08-16 21:04:05,40440361
add_to_cart,2019-04-23 13:30:15,48383554
add_to_cart,2019-02-22 23:59:53,54808522
add_to_cart,2019-02-23 00:02:20,54808522
add_to_cart,2019-04-20 05:16:13,98337002
add_to_cart,2019-07-23 08:27:20,79994835
add_to_cart,2019-06-26 06:29:08,11314608
add_to_cart,2019-05-26 12:16:01,78120341
add_to_cart,2019-05-26 12:20:00,78120341
add_to_cart,2019-05-26 12:21:08,78120341
add_to_cart,2019-05-26 12:22:06,78120341
add_to_cart,2019-02-15 15:47:56,82625634
add_to_cart,2019-07-15 16:26:15,32344943
add_to_cart,2019-07-15 16:26:14,32344943
add_to_cart,2019-01-05 08:05:21,97365099
add_to_cart,2019-03-05 04:38:06,23179141
add_to_cart,2019-07-27 00:52:31,40713922
add_to_cart,2019-07-27 00:55:30,40713922
add_to_cart,2019-07-27 00:56:31,40713922
add_to_cart,2019-07-27 00:56:37,40713922
add_to_cart,2019-02-04 09:17:43,89903872
add_to_cart,2019-02-04 09:19:25,89903872
add_to_cart,2019-08-10 09:27:44,15265289
add_to_cart,2019-08-23 11:06:44,91677624
add_to_cart,2019-08-23 11:08:54,91677624
add_to_cart,2019-06-24 17:29:28,9173477
add_to_cart,2019-06-24 17:29:41,9173477
add_to_cart,2019-05-26 18:58:29,22902405
add_to_cart,2019-08-26 23:49:51,61213975
add_to_cart,2019-08-26 23:49:46,61213975
add_to_cart,2019-08-26 23:49:25,61213975
add_to_cart,2019-08-26 23:50:10,61213975
add_to_cart,2019-04-10 23:11:41,83192418
add_to_cart,2019-06-26 02:21:03,32923797
add_to_cart,2019-02-07 01:43:17,42048169
add_to_cart,2019-02-07 01:45:27,42048169
add_to_cart,2019-02-07 01:44:55,42048169
add_to_cart,2019-09-05 08:19:32,24867641
add_to_cart,2019-04-02 12:14:59,55874113
add_to_cart,2019-04-02 12:18:11,55874113
add_to_cart,2019-07-10 07:25:25,40612546
add_to_cart,2019-07-10 07:28:17,40612546
add_to_cart,2019-01-20 22:21:24,16309210
add_to_cart,2019-07-02 18:23:38,28436874
add_to_cart,2019-06-23 00:38:30,80488248
add_to_cart,2019-03-07 02:59:29,63270662
add_to_cart,2019-03-07 03:02:00,63270662
add_to_cart,2019-03-07 03:02:42,63270662
add_to_cart,2019-03-07 03:03:42,63270662
add_to_cart,2019-03-07 03:04:11,63270662
add_to_cart,2019-03-26 15:39:53,55862912
add_to_cart,2019-01-01 15:16:31,19879741
add_to_cart,2019-05-09 03:07:53,73302292
add_to_cart,2019-05-09 03:11:01,73302292
add_to_cart,2019-07-06 21:46:43,26051093
add_to_cart,2019-07-06 21:46:18,26051093
add_to_cart,2019-03-22 21:56:04,9118034
add_to_cart,2019-07-29 16:23:24,76199455
add_to_cart,2019-03-11 19:06:42,39869425
add_to_cart,2019-03-11 19:06:03,39869425
add_to_cart,2019-03-11 19:06:25,39869425
add_to_cart,2019-05-22 00:58:08,19693859
add_to_cart,2019-05-22 00:58:39,19693859
add_to_cart,2019-08-27 10:15:25,39153142
add_to_cart,2019-08-27 10:19:05,39153142
add_to_cart,2019-06-18 05:02:31,68097899
add_to_cart,2019-06-18 05:05:17,68097899
add_to_cart,2019-06-18 05:07:45,68097899
add_to_cart,2019-01-04 03:56:34,51902483
add_to_cart,2019-01-04 03:58:25,51902483
add_to_cart,2019-01-22 13:28:10,68040017
add_to_cart,2019-01-22 13:31:28,68040017
add_to_cart,2019-01-22 13:33:54,68040017
add_to_cart,2019-06-16 10:26:49,9357839
add_to_cart,2019-02-03 18:54:09,25863505
add_to_cart,2019-06-25 13:27:43,63795745
add_to_cart,2019-08-02 07:41:37,96022702
add_to_cart,2019-07-22 20:02:13,82298708
add_to_cart,2019-07-03 12:55:59,5316502
add_to_cart,2019-02-13 16:48:49,9266018
add_to_cart,2019-02-13 16:52:48,9266018
add_to_cart,2019-02-13 16:55:57,9266018
add_to_cart,2019-02-13 16:58:08,9266018
add_to_cart,2019-02-25 07:24:59,11637257
add_to_cart,2019-02-25 07:27:27,11637257
add_to_cart,2019-02-25 07:30:19,11637257
add_to_cart,2019-02-25 07:29:50,11637257
add_to_cart,2019-02-25 07:30:56,11637257
add_to_cart,2019-03-30 09:55:33,68284558
add_to_cart,2019-05-26 10:12:00,89237137
add_to_cart,2019-05-26 10:14:32,89237137
add_to_cart,2019-05-10 16:28:26,66409892
add_to_cart,2019-05-10 16:31:48,66409892
add_to_cart,2019-08-05 13:04:52,65485866
add_to_cart,2019-04-24 14:35:19,29352869
add_to_cart,2019-04-24 14:38:22,29352869
add_to_cart,2019-04-19 09:18:56,65233887
add_to_cart,2019-02-18 23:38:38,46522474
add_to_cart,2019-08-09 06:52:53,27488195
add_to_cart,2019-02-27 19:18:53,84960337
add_to_cart,2019-07-24 00:32:11,88714905
add_to_cart,2019-07-24 00:35:46,88714905
add_to_cart,2019-07-24 00:35:10,88714905
add_to_cart,2019-06-11 10:35:18,68092108
add_to_cart,2019-06-11 10:37:14,68092108
add_to_cart,2019-06-11 10:37:30,68092108
add_to_cart,2019-06-04 14:46:56,46019516
add_to_cart,2019-06-04 14:46:40,46019516
add_to_cart,2019-06-04 14:49:23,46019516
add_to_cart,2019-01-28 15:17:02,27217740
add_to_cart,2019-01-28 15:19:31,27217740
add_to_cart,2019-01-28 15:18:31,27217740
add_to_cart,2019-08-31 02:44:20,84797858
add_to_cart,2019-08-31 02:46:02,84797858
add_to_cart,2019-08-31 02:47:25,84797858
add_to_cart,2019-01-15 11:32:43,29437511
add_to_cart,2019-08-31 11:54:09,30061866
